time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
6.06,-793.64064,42.2351322331137,140.302934636511,2
6.07,-792.97008,45.4018632748043,150.822141066134,2
6.08,-792.29952,28.3818855001552,94.3035080951703,2
6.09,-791.62896,8.41538171878767,29.8965788919523,2
6.1,-790.9584,32.3574675638718,107.49756169152,2
6.11,-790.28784,30.7893229697796,102.291941335794,2
6.12,-789.61728,26.9827857132408,89.6637449070356,2
6.13,-788.94672,19.4307989330837,64.7112594298776,2
6.14,-788.27616,21.3577659561126,71.0541139894441,2
6.15,-787.6056,33.7668703484865,112.177174222216,2
6.16,-786.93504,20.8494066273619,69.3783852191655,2
6.17,-786.26448,21.7343197273626,72.2962946270749,2
6.18,-785.59392,26.9864496607423,89.6758919546363,2
6.19,-784.92336,34.4544142331145,114.460258595182,2
6.2,-784.2528,25.900541669513,86.076767826806,2
6.21,-783.58224,24.8860691384088,82.7164910731357,2
6.22,-782.91168,16.7333164506933,55.8897578501315,2
6.23,-782.24112,20.4264733006074,67.9854621208884,2
6.24,-781.57056,16.8085358324043,56.1344837724484,2
6.25,-780.9,3.23419875474146,16.3497113266367,2
6.26,-780.22944,20.8155637612934,69.2668821843223,2
6.27,-779.55888,23.0329312190961,76.5853232793886,2
6.28,-778.88832,20.8365027834614,69.3358697257899,2
6.29,-778.21776,19.445146277213,64.7583839237651,2
6.3,-777.5472,14.3283805612545,48.1207778951504,2
6.31,-776.87664,12.0447241301134,40.8856474829543,2
6.32,-776.20608,19.7378541651416,65.7201700882686,2
6.33,-775.53552,12.8523059641149,43.4237598949904,2
6.34,-774.86496,8.41440854581625,29.89375312976,2
6.35,-774.1944,19.262696653527,64.1592522189127,2
6.36,-773.52384,15.6987250953027,52.5333195717959,2
6.37,-772.85328,12.4804422649543,42.2518948485023,2
6.38,-772.18272,8.07041447841854,28.9000063297485,2
6.39,-771.51216,10.0325481774839,34.6926429708991,2
6.4,-770.8416,4.28349088336397,18.8022422830568,2
6.41,-770.17104,20.8260103306468,69.30130002828,2
6.42,-769.50048,9.39459416543014,32.7780646929532,2
6.43,-768.82992,4.44685350016927,19.1995148454446,2
6.44,-768.15936,15.5320461832303,51.9944152383646,2
6.45,-767.4888,2.92544005230833,15.662306019916,2
6.46,-766.81824,13.7912397848925,46.4038902568367,2
6.47,-766.14768,12.1996684289479,41.3706098106691,2
6.48,-765.47712,12.9568051559909,43.7539803515245,2
6.49,-764.80656,13.077575897897,44.1360960218336,2
6.5,-764.136,13.0627831965537,44.0892652101276,2
6.51,-763.46544,2.95899120416606,15.7362197171858,2
6.52,-762.79488,7.72247814182332,27.9056204665982,2
6.53,-762.12432,12.2421977263363,41.5038963593545,2
6.54,-761.45376,9.63825076147637,33.5060885423435,2
6.55,-760.7832,2.35503313323526,14.4355385565098,2
6.56,-760.11264,2.90264726745036,15.6122029889166,2
6.57,-759.44208,0.118476529703365,10.1981273014013,2
6.58,-758.77152,8.64213857168377,30.5571488035271,2
6.59,-758.10096,0.0905664293898001,10.1512118114897,2
6.6,-757.4304,8.902141773633,31.3196809486728,2
6.61,-756.75984,8.8415903951673,31.1416213650702,2
6.62,-756.08928,3.42952385831669,16.7928188947056,2
6.63,-755.41872,0.668865677987405,11.1536950023813,2
