time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
3.82,-943.84608,40.4191417824246,134.270792565819,1
3.83,-943.17552,34.2024398423016,113.623526677611,1
3.84,-942.50496,31.1261021116928,103.409800569405,1
3.85,-941.8344,27.8057363723431,92.3925482351454,1
3.86,-941.16384,32.1826521482595,106.917181591499,1
3.87,-940.49328,25.0712216070627,83.3296057183142,1
3.88,-939.82272,28.2556521954643,93.8847868188106,1
3.89,-939.15216,20.3033786429192,67.5802759481878,1
3.9,-938.4816,26.5888312995492,88.3577950533719,1
3.91,-937.81104,15.9741364271124,53.4249559938495,1
3.92,-937.14048,31.5700567844084,104.883505155182,1
3.93,-936.46992,29.7928299097768,98.9847626067454,1
3.94,-935.79936,24.8922146630644,82.7368400513017,1
3.95,-935.1288,13.4654189952709,45.36653449858,1
3.96,-934.45824,10.1813100141104,35.1428878671724,1
3.97,-933.78768,29.2236602729352,97.0961385617329,1
3.98,-933.11712,16.2520082303854,54.3259717221451,1
3.99,-932.44656,23.8000381187227,79.1220312909826,1
4,-931.776,35.4263816729059,117.688027566276,1
4.01,-931.10544,25.8665939501404,85.9642861632042,1
4.02,-930.43488,17.2421108147287,57.5467626653625,1
4.03,-929.76432,21.4246359407601,71.2746503695209,1
4.04,-929.09376,19.0363750348299,63.416463728228,1
4.05,-928.4232,29.8649734503937,99.224169231581,1
4.06,-927.75264,25.983080135199,86.3502584207108,1
4.07,-927.08208,32.6315126854627,108.407407501867,1
4.08,-926.41152,37.2919283293259,123.883795600125,1
4.09,-925.74096,32.0231887932434,106.387782016366,1
4.1,-925.0704,31.2592557714089,103.851791589265,1
4.11,-924.39984,21.3105730605593,70.8984872252077,1
4.12,-923.72928,28.1166726710874,93.4238068100607,1
4.13,-923.05872,31.8226584059758,105.722062089053,1
4.14,-922.38816,31.6495848184128,105.147509329421,1
4.15,-921.7176,25.1485348795855,83.5856453994634,1
4.16,-921.04704,30.4487796530084,101.161661298749,1
4.17,-920.37648,19.5916809153515,65.2397826755145,1
4.18,-919.70592,32.0090015150722,106.340682506282,1
4.19,-919.03536,32.267825133942,107.199950724907,1
4.2,-918.3648,17.7324411845325,59.1470492034383,1
4.21,-917.69424,16.6837093543335,55.7284094729887,1
4.22,-917.02368,23.7395391040494,78.921898039357,1
4.23,-916.35312,20.2982450993136,67.5633803350294,1
4.24,-915.68256,17.6518872079016,58.8839312015097,1
4.25,-915.012,21.3123038246907,70.9041945018606,1
4.26,-914.34144,33.7536691018579,112.133339071629,1
4.27,-913.67088,26.271934429875,87.3074763332953,1
4.28,-913.00032,17.3908669326911,58.0319195594181,1
4.29,-912.32976,29.3554259537962,97.5333397543216,1
4.3,-911.6592,22.2162995297026,73.8872959839491,1
4.31,-910.98864,30.1491061667175,100.167096117383,1
4.32,-910.31808,25.8379281100874,85.8693071363001,1
4.33,-909.64752,21.0269275297507,69.9633831333931,1
4.34,-908.97696,9.38050421629075,32.7360918586981,1
4.35,-908.3064,10.4389095636124,35.9257180874719,1
4.36,-907.63584,8.18852741683941,29.2400564905733,1
4.37,-906.96528,17.8883300769414,59.6564664283092,1
4.38,-906.29472,16.6801324304639,55.7167769260052,1
4.39,-905.62416,17.7077585335469,59.0664182015655,1
4.4,-904.9536,13.4956728138004,45.4627197730226,1
4.41,-904.28304,28.4547777173798,94.5453027678897,1
4.42,-903.61248,4.99660831900817,20.5651728810972,1
4.43,-902.94192,24.4414795359149,81.244627660958,1
4.44,-902.27136,24.6987178555046,82.0961813805085,1
4.45,-901.6008,7.03036095270159,25.9622731596964,1
4.46,-900.93024,21.0785307638758,70.1334706104429,1
4.47,-900.25968,27.5776382803766,91.6361100001119,1
4.48,-899.58912,9.9737929919655,34.515194479255,1
4.49,-898.91856,24.9646408931355,82.9766637797906,1
4.5,-898.248,17.9101883711922,59.7279190848267,1
4.51,-897.57744,22.7201098393979,75.5514851894273,1
4.52,-896.90688,16.9014073136075,56.4367600299577,1
4.53,-896.23632,21.906400077663,72.8641983821482,1
4.54,-895.56576,7.1294812099956,26.2376079510352,1
4.55,-894.8952,23.1281311255943,76.9000222387961,1
4.56,-894.22464,15.7328280582406,52.6436483847399,1
4.57,-893.55408,14.5637986055422,48.8756965266299,1
4.58,-892.88352,25.329743437767,84.1858108605106,1
4.59,-892.21296,14.6447855532202,49.135722083455,1
4.6,-891.5424,13.9507296784882,46.9128309133545,1
4.61,-890.87184,14.6880344898983,49.274647950991,1
4.62,-890.20128,19.9791587099603,66.5135686695277,1
4.63,-889.53072,17.2613389882106,57.6094568054813,1
4.64,-888.86016,15.8879763243672,53.1458611635091,1
4.65,-888.1896,8.22649294759359,29.3496206592416,1
4.66,-887.51904,11.3296786714095,38.6612951431232,2
4.67,-886.84848,20.6740264394092,68.8006332495047,1
4.68,-886.17792,11.5887416515604,39.4644787489995,1
4.69,-885.50736,2.82717738663994,15.4469415586458,1
4.7,-884.8368,12.6119469110838,42.6657182547177,1
4.71,-884.16624,17.0706845385892,56.9880510274257,1
4.72,-883.49568,15.8125375730322,52.9016096842567,1
4.73,-882.82512,26.4388248494497,87.8605940232472,1
4.74,-882.15456,22.1773870440726,73.7588062971377,1
4.75,-881.484,23.4357405691199,77.9171006405372,1
4.76,-880.81344,18.6189633321526,62.0477868779224,1
4.77,-880.14288,30.4697098960739,101.231127565555,1
4.78,-879.47232,25.6236825425235,85.1594959356339,1
4.79,-878.80176,22.2988816401697,74.1600061978935,1
4.8,-878.1312,24.9081270309498,82.7895293007798,1
4.81,-877.46064,22.1213863942148,73.5739033834068,1
4.82,-876.79008,15.6316664201828,52.3164398910216,1
4.83,-876.11952,21.959295386046,73.038793996375,1
4.84,-875.44896,18.4079301270127,61.3564853816168,1
4.85,-874.7784,11.229637103508,38.3520006510921,1
4.86,-874.10784,26.0151873876588,86.4566491094647,1
4.87,-873.43728,2.67082004407181,15.1076845091211,1
4.88,-872.76672,14.0688926923156,47.2903635906955,1
4.89,-872.09616,28.5493414483312,94.8589937835174,1
4.9,-871.4256,17.8519601674678,59.5375894673673,1
4.91,-870.75504,12.9134597335915,43.6169605976186,1
4.92,-870.08448,24.1781099632352,80.3729646092293,1
4.93,-869.41392,28.3214396534766,94.1030044009419,1
4.94,-868.74336,12.3410520276491,41.8139880880503,1
4.95,-868.0728,23.3508354210304,77.6363371854997,1
4.96,-867.40224,14.6627163285325,49.1933144518076,1
